datetime,open,high,low,close,volume
2025-02-14 19:00:00,97445.2,97461.1,97275.0,97299.0,1609.096
2025-02-14 19:30:00,97298.9,97430.0,97170.0,97416.8,1041.435
2025-02-14 20:00:00,97416.8,97695.3,97388.8,97632.9,1784.4
2025-02-14 20:30:00,97632.8,97791.4,97534.6,97753.3,1357.192
2025-02-14 21:00:00,97753.2,97870.0,97631.1,97636.8,1310.752
2025-02-14 21:30:00,97636.8,97800.0,97582.8,97790.1,972.467
2025-02-14 22:00:00,97790.1,97941.2,97752.7,97759.9,977.269
2025-02-14 22:30:00,97759.8,97759.9,97587.3,97619.4,998.94
2025-02-14 23:00:00,97619.4,97750.0,97537.2,97635.9,1048.657
2025-02-14 23:30:00,97636.0,97649.0,97450.0,97481.5,912.126
2025-02-15 00:00:00,97481.4,97554.2,97412.0,97537.8,636.558
2025-02-15 00:30:00,97537.7,97601.1,97495.8,97559.9,467.676
2025-02-15 01:00:00,97559.9,97623.1,97472.6,97581.9,560.695
2025-02-15 01:30:00,97581.9,97591.0,97378.5,97445.9,877.447
2025-02-15 02:00:00,97446.0,97480.0,97306.3,97422.2,822.183
2025-02-15 02:30:00,97422.1,97435.3,97312.4,97312.4,670.645
2025-02-15 03:00:00,97312.4,97457.8,97255.2,97409.2,1077.158
2025-02-15 03:30:00,97409.1,97505.0,97402.5,97475.7,593.149
2025-02-15 04:00:00,97475.7,97562.1,97403.3,97419.9,808.997
2025-02-15 04:30:00,97419.9,97551.5,97392.0,97522.0,497.335
2025-02-15 05:00:00,97522.0,97549.5,97404.0,97544.3,609.826
2025-02-15 05:30:00,97544.3,97692.3,97476.7,97610.9,913.822
2025-02-15 06:00:00,97610.9,97633.6,97431.9,97545.4,796.745
2025-02-15 06:30:00,97545.4,97610.5,97450.0,97569.4,889.756
2025-02-15 07:00:00,97569.5,97621.6,97485.8,97610.3,634.718
2025-02-15 07:30:00,97610.2,97797.6,97458.8,97706.1,2573.265
2025-02-15 08:00:00,97706.2,97784.4,97627.2,97751.3,888.783
2025-02-15 08:30:00,97751.3,97899.8,97630.0,97667.8,1570.448
2025-02-15 09:00:00,97667.2,97716.0,97500.0,97529.1,1795.422
2025-02-15 09:30:00,97529.2,97594.4,97377.0,97564.1,1750.63
2025-02-15 10:00:00,97564.2,97679.9,97535.9,97565.3,1146.196
2025-02-15 10:30:00,97565.3,97669.3,97496.4,97594.5,804.788
2025-02-15 11:00:00,97594.5,97682.4,97500.3,97559.9,1252.002
2025-02-15 11:30:00,97559.9,97560.0,97407.6,97494.4,876.653
2025-02-15 12:00:00,97494.3,97542.4,97313.6,97378.0,1413.846
2025-02-15 12:30:00,97377.9,97384.7,97274.5,97372.3,1436.516
2025-02-15 13:00:00,97372.3,97472.5,97327.1,97415.4,842.791
2025-02-15 13:30:00,97415.3,97545.4,97399.9,97502.0,580.649
2025-02-15 14:00:00,97502.0,97610.0,97492.3,97604.0,760.51
2025-02-15 14:30:00,97603.9,97604.0,97466.9,97496.9,613.736
2025-02-15 15:00:00,97497.0,97609.3,97470.0,97525.6,684.814
2025-02-15 15:30:00,97525.7,97525.7,97370.0,97498.2,611.884
2025-02-15 16:00:00,97498.2,97634.1,97486.4,97588.4,798.935
2025-02-15 16:30:00,97588.5,97647.7,97516.3,97636.6,460.237
2025-02-15 17:00:00,97636.7,97698.4,97400.0,97403.8,748.606
2025-02-15 17:30:00,97403.8,97514.9,97377.6,97502.3,932.141
2025-02-15 18:00:00,97502.3,97593.3,97376.0,97555.2,1518.9
2025-02-15 18:30:00,97555.2,97597.7,97480.4,97538.0,487.797
2025-02-15 19:00:00,97538.0,97661.0,97518.8,97626.6,513.971
2025-02-15 19:30:00,97626.5,97665.8,97535.2,97546.0,614.986
2025-02-15 20:00:00,97546.1,97598.7,97492.6,97541.3,441.902
2025-02-15 20:30:00,97541.4,97628.1,97492.6,97593.2,440.129
2025-02-15 21:00:00,97593.2,97619.0,97494.2,97597.1,809.454
2025-02-15 21:30:00,97597.1,97606.0,97421.0,97474.7,1055.143
2025-02-15 22:00:00,97474.7,97477.6,97373.1,97433.1,1015.039
2025-02-15 22:30:00,97433.0,97505.0,97382.3,97504.9,775.847
2025-02-15 23:00:00,97504.8,97545.8,97420.9,97457.4,642.068
2025-02-15 23:30:00,97457.4,97514.7,97430.1,97486.3,466.013
2025-02-16 00:00:00,97486.3,97495.3,97429.1,97469.0,316.921
2025-02-16 00:30:00,97469.1,97638.8,97434.8,97556.0,741.743
2025-02-16 01:00:00,97556.0,97556.0,97487.3,97555.1,429.202
2025-02-16 01:30:00,97555.1,97583.8,97390.1,97442.9,685.896
2025-02-16 02:00:00,97442.9,97443.0,97309.9,97335.1,1048.379
2025-02-16 02:30:00,97335.1,97384.1,97137.0,97207.4,1529.152
2025-02-16 03:00:00,97207.4,97293.8,97148.1,97220.1,1108.293
2025-02-16 03:30:00,97220.1,97273.1,97074.8,97120.4,1425.748
2025-02-16 04:00:00,97120.3,97158.7,97011.0,97153.1,1536.409
2025-02-16 04:30:00,97153.2,97326.6,97120.1,97322.3,1153.534
2025-02-16 05:00:00,97322.3,97355.0,97218.5,97218.9,559.972
2025-02-16 05:30:00,97218.9,97261.8,97122.2,97140.1,527.715
2025-02-16 06:00:00,97140.1,97250.0,97113.0,97241.9,533.416
2025-02-16 06:30:00,97242.0,97299.0,97172.1,97293.1,437.04
2025-02-16 07:00:00,97293.1,97295.7,97165.0,97208.2,438.377
2025-02-16 07:30:00,97208.2,97213.3,97055.0,97086.8,1245.469
2025-02-16 08:00:00,97086.8,97194.9,96934.2,97063.2,2045.509
2025-02-16 08:30:00,97063.1,97137.5,96720.0,96806.2,2741.792
2025-02-16 09:00:00,96806.2,96915.0,96629.5,96790.0,3000.085
2025-02-16 09:30:00,96790.0,96990.0,96700.0,96920.0,2048.808
2025-02-16 10:00:00,96919.9,97056.7,96856.6,97025.4,1345.192
2025-02-16 10:30:00,97025.4,97025.4,96849.3,96849.9,819.802
2025-02-16 11:00:00,96850.0,97054.5,96822.3,97027.2,1453.834
2025-02-16 11:30:00,97027.3,97079.8,96897.2,97007.9,765.786
2025-02-16 12:00:00,97008.0,97134.0,96980.0,97044.9,754.11
2025-02-16 12:30:00,97044.9,97044.9,96875.7,96923.2,971.728
2025-02-16 13:00:00,96923.2,96944.4,96722.0,96734.5,1678.208
2025-02-16 13:30:00,96734.5,96930.0,96572.5,96828.5,1718.0
2025-02-16 14:00:00,96828.6,96936.0,96716.0,96884.1,720.051
2025-02-16 14:30:00,96884.0,97077.5,96878.6,97021.5,939.869
2025-02-16 15:00:00,97021.4,97137.1,96960.0,97006.7,818.938
2025-02-16 15:30:00,97006.7,97006.7,96820.0,96864.8,493.021
2025-02-16 16:00:00,96864.8,96993.0,96818.1,96945.2,681.576
2025-02-16 16:30:00,96945.2,97247.6,96929.8,97133.7,1418.654
2025-02-16 17:00:00,97133.7,97148.5,96624.3,96854.2,1229.853
2025-02-16 17:30:00,96854.1,96905.7,96522.0,96826.7,1783.12
2025-02-16 18:00:00,96826.6,96843.5,96111.0,96181.8,5774.108
2025-02-16 18:30:00,96181.8,96210.5,96002.0,96067.0,2991.011
2025-02-16 19:00:00,96067.0,96396.4,96000.0,96380.0,2669.402
2025-02-16 19:30:00,96380.0,96391.6,96139.3,96273.6,1194.186
2025-02-16 20:00:00,96273.6,96400.0,96013.7,96203.8,1682.959
2025-02-16 20:30:00,96203.9,96499.9,96180.5,96463.7,1337.39
2025-02-16 21:00:00,96463.7,96605.7,96280.0,96418.4,1175.709
2025-02-16 21:30:00,96418.4,96439.4,96113.3,96188.0,945.115
2025-02-16 22:00:00,96188.1,96188.1,96024.0,96157.9,1446.471
2025-02-16 22:30:00,96157.9,96242.0,96117.8,96171.5,899.528
2025-02-16 23:00:00,96171.4,96189.0,95925.8,96189.0,1643.818
2025-02-16 23:30:00,96188.9,96230.0,95987.0,95987.0,1007.172
2025-02-17 00:00:00,95987.0,96285.7,95739.6,95990.1,4179.963
2025-02-17 00:30:00,95990.1,96236.6,95970.1,96198.5,1027.196
2025-02-17 01:00:00,96198.5,96396.4,96165.5,96327.1,1520.886
2025-02-17 01:30:00,96327.0,96404.6,96222.8,96344.8,946.821
2025-02-17 02:00:00,96344.7,96421.9,96061.6,96114.5,1367.784
2025-02-17 02:30:00,96113.5,96133.0,95862.8,96023.8,1933.76
2025-02-17 03:00:00,96023.8,96183.0,95897.1,96013.7,1435.925
2025-02-17 03:30:00,96013.7,96270.0,95903.4,96109.4,2034.863
2025-02-17 04:00:00,96109.4,96240.0,96046.4,96194.0,1315.77
2025-02-17 04:30:00,96194.0,96272.1,96085.6,96110.5,1668.928
2025-02-17 05:00:00,96110.4,96347.0,96092.2,96219.3,2284.04
2025-02-17 05:30:00,96219.3,96219.3,95980.3,96051.2,1727.924
2025-02-17 06:00:00,96051.2,96245.5,96001.6,96122.5,1137.247
2025-02-17 06:30:00,96122.5,96150.0,95946.4,96018.2,1388.151
2025-02-17 07:00:00,96018.3,96323.0,96009.1,96240.9,1797.128
2025-02-17 07:30:00,96240.9,96480.0,96153.6,96407.5,2091.162
2025-02-17 08:00:00,96407.5,96449.7,96251.2,96299.1,1525.843
2025-02-17 08:30:00,96299.2,96365.4,96207.7,96365.0,895.407
2025-02-17 09:00:00,96365.0,97000.0,96350.0,96555.6,7087.281
2025-02-17 09:30:00,96555.6,96776.7,96555.6,96763.1,2515.395
2025-02-17 10:00:00,96763.1,96858.0,96420.0,96475.3,2203.805
2025-02-17 10:30:00,96475.3,96479.6,95491.7,95605.5,11770.103
2025-02-17 11:00:00,95605.5,95900.0,95436.2,95465.9,6602.184
2025-02-17 11:30:00,95465.8,95660.0,95256.8,95294.4,4511.442
2025-02-17 12:00:00,95294.4,95698.2,95270.1,95354.1,3357.353
2025-02-17 12:30:00,95354.1,95655.3,95246.1,95434.0,2327.461
2025-02-17 13:00:00,95434.1,95736.8,95318.4,95455.3,2459.768
2025-02-17 13:30:00,95455.1,95455.2,95202.9,95300.1,2271.829
2025-02-17 14:00:00,95300.0,95444.0,95150.6,95390.0,2171.524
2025-02-17 14:30:00,95390.0,95560.0,95325.4,95490.8,1108.025
2025-02-17 15:00:00,95490.7,95823.7,95452.8,95753.0,1383.814
2025-02-17 15:30:00,95752.9,96225.0,95662.2,95929.8,2602.935
2025-02-17 16:00:00,95929.7,96085.4,95869.4,96077.4,1477.768
2025-02-17 16:30:00,96077.4,96385.4,96014.5,96375.6,2745.27
2025-02-17 17:00:00,96375.6,96386.9,96055.0,96101.1,1549.992
2025-02-17 17:30:00,96101.1,96124.8,95810.0,95845.8,1072.372
2025-02-17 18:00:00,95845.8,95974.4,95722.0,95728.4,1154.668
2025-02-17 18:30:00,95728.5,95832.2,95654.3,95743.2,923.449
2025-02-17 19:00:00,95743.1,96030.0,95508.8,95560.0,2372.914
2025-02-17 19:30:00,95559.9,95718.4,95514.3,95600.6,982.084
2025-02-17 20:00:00,95600.6,96110.7,95566.3,95971.6,2506.642
2025-02-17 20:30:00,95971.5,96277.5,95970.0,96240.0,1926.06
2025-02-17 21:00:00,96240.1,96296.5,96053.5,96177.1,1461.835
2025-02-17 21:30:00,96177.1,96230.2,95972.2,96032.7,883.255
2025-02-17 22:00:00,96032.7,96222.4,95960.0,96174.1,932.911
2025-02-17 22:30:00,96174.0,96265.1,96111.3,96163.1,980.193
2025-02-17 23:00:00,96163.1,96267.7,96050.0,96072.2,1104.452
2025-02-17 23:30:00,96072.2,96207.4,95930.0,96042.1,1337.909
2025-02-18 00:00:00,96042.0,96078.0,95718.5,95841.6,1975.749
2025-02-18 00:30:00,95841.6,95890.3,95522.0,95576.8,2155.241
2025-02-18 01:00:00,95576.9,95613.8,95255.0,95393.6,4605.422
2025-02-18 01:30:00,95393.6,95550.0,95199.9,95323.7,4102.182
2025-02-18 02:00:00,95323.7,95555.0,95252.0,95528.2,2133.686
2025-02-18 02:30:00,95528.1,95675.0,95380.8,95409.9,1307.739
2025-02-18 03:00:00,95409.9,95483.8,95218.0,95420.0,1975.807
2025-02-18 03:30:00,95420.0,95548.8,95000.0,95193.5,3710.688
2025-02-18 04:00:00,95193.5,95724.2,95110.0,95588.7,3096.996
2025-02-18 04:30:00,95588.7,95749.8,95535.1,95739.4,1424.502
2025-02-18 05:00:00,95739.3,95841.0,95592.1,95689.9,1825.465
2025-02-18 05:30:00,95689.9,95849.0,95633.0,95711.0,1474.504
2025-02-18 06:00:00,95711.0,95711.0,95534.1,95703.6,1235.049
2025-02-18 06:30:00,95703.6,95754.4,95530.2,95606.1,900.5
2025-02-18 07:00:00,95606.0,95950.0,95563.9,95899.9,2060.232
2025-02-18 07:30:00,95900.0,96274.1,95864.4,96155.0,4264.297
2025-02-18 08:00:00,96155.0,96459.0,96144.0,96205.7,4197.631
2025-02-18 08:30:00,96205.7,96299.9,96066.6,96194.3,2008.87
2025-02-18 09:00:00,96194.4,96737.3,96076.5,96463.2,4680.28
2025-02-18 09:30:00,96463.3,96582.0,95350.8,95495.4,11373.931
2025-02-18 10:00:00,95495.3,95700.0,95302.8,95346.2,5970.071
2025-02-18 10:30:00,95346.3,95684.2,95115.1,95501.6,4955.371
2025-02-18 11:00:00,95501.6,95595.0,95200.0,95211.7,3959.332
2025-02-18 11:30:00,95211.8,95220.0,94560.2,94595.0,11754.424
2025-02-18 12:00:00,94595.0,94836.8,94400.0,94484.0,4499.211
2025-02-18 12:30:00,94484.0,94512.7,94065.0,94074.6,7811.991
2025-02-18 13:00:00,94074.6,94313.6,93712.3,94012.0,9642.452
2025-02-18 13:30:00,94011.9,94012.0,93559.9,93890.1,9159.901
2025-02-18 14:00:00,93890.0,93890.1,93321.6,93634.9,7029.579
2025-02-18 14:30:00,93635.0,94365.0,93553.1,94062.1,6020.035
2025-02-18 15:00:00,94062.2,94410.7,93905.0,94172.2,3531.518
2025-02-18 15:30:00,94172.1,94297.3,93696.4,94164.3,4539.348
2025-02-18 16:00:00,94164.3,95296.0,94082.8,95125.6,12927.983
2025-02-18 16:30:00,95125.7,95195.0,94671.3,95029.2,3476.614
2025-02-18 17:00:00,95029.2,95390.0,94821.6,95366.4,2340.232
2025-02-18 17:30:00,95366.3,95501.2,95140.0,95255.1,2266.812
2025-02-18 18:00:00,95255.0,95574.0,95216.6,95533.0,2457.61
2025-02-18 18:30:00,95533.0,95645.3,95314.2,95622.0,1833.852
2025-02-18 19:00:00,95622.0,95799.8,95370.0,95419.1,4257.78
2025-02-18 19:30:00,95419.1,95580.0,95222.2,95290.0,2053.789
2025-02-18 20:00:00,95290.0,95335.1,95020.0,95164.7,2011.512
2025-02-18 20:30:00,95164.7,95437.8,95101.6,95430.9,1710.703
2025-02-18 21:00:00,95431.0,95699.9,95405.0,95511.3,2136.818
2025-02-18 21:30:00,95511.2,95929.0,95499.9,95788.2,2456.241
2025-02-18 22:00:00,95788.3,95800.0,95533.0,95663.2,1848.437
2025-02-18 22:30:00,95663.2,95763.3,95556.2,95672.1,1338.517
2025-02-18 23:00:00,95672.2,95729.0,95463.5,95495.0,1569.187
2025-02-18 23:30:00,95495.0,95570.0,95181.0,95181.0,2507.383
2025-02-19 00:00:00,95181.0,95256.0,95012.5,95082.2,3549.266
2025-02-19 00:30:00,95082.3,95308.0,95082.2,95247.1,1862.949
2025-02-19 01:00:00,95247.2,95360.0,95203.0,95347.4,918.258
2025-02-19 01:30:00,95347.5,95627.0,95291.8,95577.4,2172.457
2025-02-19 02:00:00,95577.4,95736.7,95537.3,95603.5,2528.343
2025-02-19 02:30:00,95603.5,95816.2,95591.4,95640.4,1849.332
2025-02-19 03:00:00,95640.5,95820.0,95620.0,95774.0,1052.395
2025-02-19 03:30:00,95774.0,95824.4,95571.2,95589.8,1648.598
2025-02-19 04:00:00,95589.9,95769.4,95573.3,95739.8,1465.167
2025-02-19 04:30:00,95739.8,95986.1,95692.7,95895.0,2367.018
2025-02-19 05:00:00,95895.0,96443.9,95894.9,96272.8,7879.85
2025-02-19 05:30:00,96272.7,96330.0,96097.3,96288.0,2314.973
2025-02-19 06:00:00,96287.9,96353.1,96162.0,96218.8,1535.491
2025-02-19 06:30:00,96218.8,96396.4,96177.7,96392.0,1881.856
2025-02-19 07:00:00,96392.0,96467.7,96282.2,96400.1,2296.553
2025-02-19 07:30:00,96400.1,96400.1,96125.4,96130.4,2104.393
2025-02-19 08:00:00,96130.3,96262.6,96130.3,96204.8,1626.059
2025-02-19 08:30:00,96204.8,96454.1,96161.1,96247.4,1366.212
2025-02-19 09:00:00,96247.5,96356.5,95974.3,96341.0,2638.417
2025-02-19 09:30:00,96341.0,96676.0,95640.6,95717.3,10264.433
2025-02-19 10:00:00,95717.3,96132.0,95494.4,95941.7,7531.015
2025-02-19 10:30:00,95941.7,96370.0,95862.7,95895.4,4749.197
2025-02-19 11:00:00,95895.4,96335.0,95873.7,96274.4,2735.745
2025-02-19 11:30:00,96274.3,96308.0,95978.0,96260.3,1797.567
2025-02-19 12:00:00,96260.2,96421.6,96148.2,96166.0,2536.928
2025-02-19 12:30:00,96166.0,96447.0,96076.9,96357.3,2034.061
2025-02-19 13:00:00,96357.3,96380.1,95829.1,95982.1,3093.203
2025-02-19 13:30:00,95982.1,96030.9,95600.0,95635.0,2763.433
2025-02-19 14:00:00,95635.0,96160.0,95362.8,95905.0,5247.139
2025-02-19 14:30:00,95905.0,96196.0,95829.2,96159.9,2225.64
2025-02-19 15:00:00,96159.8,96430.0,96052.3,96232.4,2857.46
2025-02-19 15:30:00,96232.5,96420.0,96075.0,96124.4,2091.922
2025-02-19 16:00:00,96124.3,96401.0,96011.6,96369.0,1322.206
2025-02-19 16:30:00,96368.9,96428.0,96160.0,96268.4,1228.929
2025-02-19 17:00:00,96268.4,96574.5,96263.5,96445.8,1522.266
2025-02-19 17:30:00,96445.8,96500.0,96300.2,96490.8,892.905
2025-02-19 18:00:00,96490.9,96878.7,96470.5,96614.3,4150.535
2025-02-19 18:30:00,96614.3,96676.1,96513.6,96598.0,1004.335
2025-02-19 19:00:00,96597.9,96647.2,96366.0,96465.2,1305.981
2025-02-19 19:30:00,96465.3,96818.3,96378.8,96814.4,1456.599
2025-02-19 20:00:00,96814.4,96997.3,96639.0,96643.6,2405.424
2025-02-19 20:30:00,96643.6,96728.6,96580.0,96728.5,1269.181
2025-02-19 21:00:00,96728.6,96911.2,96706.0,96815.9,1344.881
2025-02-19 21:30:00,96815.8,97259.9,96687.6,97092.2,4258.521
2025-02-19 22:00:00,97092.2,97339.8,96942.6,96945.4,3123.286
2025-02-19 22:30:00,96945.3,97077.7,96945.3,97017.4,1079.119
2025-02-19 23:00:00,97017.4,97235.9,97003.1,97212.6,1142.202
2025-02-19 23:30:00,97212.5,97310.4,97115.1,97174.3,2126.119
2025-02-20 00:00:00,97174.4,97180.0,96970.0,96980.0,1342.562
2025-02-20 00:30:00,96980.0,97099.2,96850.0,96870.0,1473.455
2025-02-20 01:00:00,96870.0,96928.5,96743.8,96915.9,1879.588
2025-02-20 01:30:00,96915.9,96944.8,96818.8,96868.0,812.613
2025-02-20 02:00:00,96867.9,96937.6,96758.0,96933.5,810.602
2025-02-20 02:30:00,96933.6,97049.1,96825.7,96825.8,1289.505
2025-02-20 03:00:00,96825.7,96943.0,96757.2,96935.1,1177.029
2025-02-20 03:30:00,96935.0,97150.0,96890.4,97096.8,1189.488
2025-02-20 04:00:00,97096.9,97210.9,97096.9,97149.5,1442.293
2025-02-20 04:30:00,97149.6,97248.1,97103.9,97140.0,1022.932
2025-02-20 05:00:00,97139.9,97203.7,97058.3,97184.5,989.1
2025-02-20 05:30:00,97184.6,97332.9,97184.5,97332.9,1314.99
2025-02-20 06:00:00,97332.9,97350.0,97217.1,97240.4,1271.407
2025-02-20 06:30:00,97240.3,97250.0,97111.4,97164.6,808.022
2025-02-20 07:00:00,97164.6,97480.0,97164.5,97366.0,2425.401
2025-02-20 07:30:00,97366.0,97505.7,97320.7,97381.5,1796.17
2025-02-20 08:00:00,97381.5,97460.0,97277.0,97355.7,1932.091
2025-02-20 08:30:00,97355.7,97529.7,97221.0,97505.8,1816.646
2025-02-20 09:00:00,97505.7,97962.0,97493.8,97752.8,7409.477
2025-02-20 09:30:00,97752.8,98000.0,96817.7,96918.0,13034.069
2025-02-20 10:00:00,96918.0,97214.0,96756.1,97057.1,8158.581
2025-02-20 10:30:00,97057.1,97275.0,96801.0,96870.5,3972.95
2025-02-20 11:00:00,96871.1,97680.1,96838.1,97652.2,6070.88
2025-02-20 11:30:00,97652.1,97945.2,97470.2,97505.3,6355.687
2025-02-20 12:00:00,97505.3,97933.0,97495.3,97835.8,2709.148
2025-02-20 12:30:00,97835.9,97969.6,97768.1,97915.4,3492.127
2025-02-20 13:00:00,97915.3,98386.6,97902.0,98239.1,7679.497
2025-02-20 13:30:00,98239.1,98390.0,98082.8,98238.0,2991.275
2025-02-20 14:00:00,98238.0,98480.0,98230.0,98419.9,2957.38
2025-02-20 14:30:00,98419.9,98420.0,98185.5,98370.0,2647.815
2025-02-20 15:00:00,98369.9,98662.1,98261.3,98532.6,3774.466
2025-02-20 15:30:00,98532.5,98619.9,98296.7,98405.0,2605.665
2025-02-20 16:00:00,98405.1,98451.5,98120.3,98140.0,2566.918
2025-02-20 16:30:00,98139.9,98216.1,97952.8,98039.8,2204.84
2025-02-20 17:00:00,98039.8,98275.6,98010.0,98129.0,1554.252
2025-02-20 17:30:00,98129.0,98341.1,98055.0,98076.7,1241.954
2025-02-20 18:00:00,98076.6,98356.1,98055.0,98256.7,1783.085
2025-02-20 18:30:00,98256.8,98457.5,98230.2,98252.9,1664.899
2025-02-20 19:00:00,98252.8,98450.0,98240.0,98281.1,1468.145
2025-02-20 19:30:00,98281.1,98365.0,98030.5,98186.6,1426.646
2025-02-20 20:00:00,98186.6,98242.9,98064.0,98123.4,1089.14
2025-02-20 20:30:00,98123.4,98307.9,98051.5,98261.9,1297.83
2025-02-20 21:00:00,98261.9,98327.7,98183.0,98221.6,883.826
2025-02-20 21:30:00,98221.5,98250.0,98060.0,98065.0,1087.179
2025-02-20 22:00:00,98065.0,98257.0,98030.3,98212.9,1227.707
2025-02-20 22:30:00,98212.9,98224.0,98050.0,98106.1,1155.675
2025-02-20 23:00:00,98106.0,98229.4,98090.8,98128.8,1260.284
2025-02-20 23:30:00,98128.9,98232.0,98072.4,98164.8,775.46
2025-02-21 00:00:00,98164.9,98261.6,98117.5,98216.4,769.406
2025-02-21 00:30:00,98216.4,98355.0,98201.7,98290.0,1106.253
2025-02-21 01:00:00,98290.1,98380.0,98251.1,98336.7,1269.874
2025-02-21 01:30:00,98336.7,98366.0,98300.0,98355.0,646.346
2025-02-21 02:00:00,98355.0,98555.0,98323.8,98381.0,2031.957
2025-02-21 02:30:00,98381.0,98381.1,98106.5,98130.0,1978.335
2025-02-21 03:00:00,98129.9,98215.3,98104.0,98129.2,1493.218
2025-02-21 03:30:00,98129.3,98201.6,98086.9,98167.0,1212.744
2025-02-21 04:00:00,98167.0,98888.0,98166.9,98310.8,7350.188
2025-02-21 04:30:00,98310.0,98423.5,98057.5,98285.2,3745.579
2025-02-21 05:00:00,98285.1,98480.0,98180.0,98375.5,2228.383
2025-02-21 05:30:00,98375.4,98622.5,98357.6,98563.4,1797.015
2025-02-21 06:00:00,98563.4,98733.7,98433.7,98721.1,2129.115
2025-02-21 06:30:00,98721.0,98768.0,98567.4,98579.7,1743.252
2025-02-21 07:00:00,98579.7,98841.3,98476.0,98806.1,2519.266
2025-02-21 07:30:00,98806.1,98922.7,98691.6,98861.4,3095.853
2025-02-21 08:00:00,98861.4,99364.0,98745.6,99161.5,9806.27
2025-02-21 08:30:00,99161.4,99431.5,99161.4,99281.9,4431.588
2025-02-21 09:00:00,99281.7,99328.0,98901.0,98995.1,4429.703
2025-02-21 09:30:00,98995.1,98995.1,98289.9,98740.1,13227.241
2025-02-21 10:00:00,98740.1,99284.0,97575.6,98167.0,21012.853
2025-02-21 10:30:00,98167.0,98279.1,97143.0,98057.6,26879.016
2025-02-21 11:00:00,98057.6,98720.0,97673.0,98268.5,13597.322
2025-02-21 11:30:00,98268.4,98618.5,98068.1,98183.1,4744.424
2025-02-21 12:00:00,98183.2,98394.9,97775.0,97874.6,5393.115
2025-02-21 12:30:00,97874.7,97882.2,96775.6,96929.5,17746.894
2025-02-21 13:00:00,96929.5,97192.9,96643.5,97042.3,10239.482
2025-02-21 13:30:00,97042.2,97112.9,96478.4,96500.1,6386.295
2025-02-21 14:00:00,96500.1,96790.7,95804.8,95868.0,12286.886
2025-02-21 14:30:00,95868.0,96280.6,95201.2,95247.5,15592.522
2025-02-21 15:00:00,95247.4,95636.3,95100.0,95225.8,8464.446
2025-02-21 15:30:00,95225.9,95558.8,94830.4,95034.3,8118.341
2025-02-21 16:00:00,95034.3,95367.7,94990.5,95036.8,4655.424
2025-02-21 16:30:00,95036.7,95441.4,94970.3,95366.4,4588.183
2025-02-21 17:00:00,95366.4,95880.0,95200.0,95725.1,5195.095
2025-02-21 17:30:00,95725.1,95888.0,95455.3,95786.5,2224.139
2025-02-21 18:00:00,95786.5,96040.0,95613.0,96009.8,2872.762
2025-02-21 18:30:00,96009.9,96150.0,95960.0,96127.9,1937.596
2025-02-21 19:00:00,96128.0,96141.6,95701.9,95766.6,3580.405
2025-02-21 19:30:00,95766.6,96156.4,95737.0,96138.9,1608.141
2025-02-21 20:00:00,96138.8,96314.6,96067.5,96302.2,1792.851
2025-02-21 20:30:00,96302.2,96399.9,96143.6,96189.0,1733.062
2025-02-21 21:00:00,96189.0,96240.8,96053.9,96053.9,1317.104
2025-02-21 21:30:00,96053.9,96399.0,96053.9,96296.1,1269.411
2025-02-21 22:00:00,96296.2,96314.1,96162.1,96259.3,815.615
2025-02-21 22:30:00,96259.3,96268.4,96100.0,96249.9,771.261
2025-02-21 23:00:00,96250.0,96404.0,96219.9,96324.5,1370.949
2025-02-21 23:30:00,96324.4,96433.0,96304.3,96350.0,875.452
2025-02-22 00:00:00,96350.0,96444.0,96258.5,96444.0,806.288
2025-02-22 00:30:00,96443.9,96485.5,96382.8,96468.7,986.792
2025-02-22 01:00:00,96468.8,96542.7,96370.6,96397.3,971.761
2025-02-22 01:30:00,96397.3,96439.1,96275.2,96340.1,958.926
2025-02-22 02:00:00,96340.0,96464.6,96337.1,96399.9,1131.182
2025-02-22 02:30:00,96400.0,96429.9,96232.6,96241.7,984.328
2025-02-22 03:00:00,96241.7,96301.2,96120.5,96216.9,1782.36
2025-02-22 03:30:00,96216.9,96255.9,96108.3,96175.0,907.564
2025-02-22 04:00:00,96175.0,96381.8,96107.0,96306.2,1694.701
2025-02-22 04:30:00,96306.2,96468.0,96306.0,96442.6,1182.247
2025-02-22 05:00:00,96442.5,96521.3,96378.8,96495.1,2265.115
2025-02-22 05:30:00,96495.0,96525.0,96393.6,96437.9,1450.297
2025-02-22 06:00:00,96437.9,96511.0,96437.8,96469.6,853.223
2025-02-22 06:30:00,96469.6,96571.2,96460.9,96526.4,974.47
2025-02-22 07:00:00,96526.5,96656.6,96510.2,96554.9,1451.602
2025-02-22 07:30:00,96555.0,96988.0,96554.9,96781.1,5524.123
2025-02-22 08:00:00,96781.0,96873.2,96712.7,96712.7,1919.251
2025-02-22 08:30:00,96712.7,96727.6,96460.0,96513.5,3661.558
2025-02-22 09:00:00,96513.6,96662.4,96513.5,96593.1,1281.452
2025-02-22 09:30:00,96593.1,96636.6,96472.7,96481.6,1441.082
2025-02-22 10:00:00,96481.6,96598.3,96481.6,96516.8,853.715
2025-02-22 10:30:00,96516.9,96676.6,96444.2,96552.4,1988.936
2025-02-22 11:00:00,96552.3,96771.0,96552.3,96669.9,2236.085
2025-02-22 11:30:00,96669.9,96692.9,96407.1,96459.7,2317.928
